TransactionID,TransactionType,IsEmployee,IsRefurb,IsBeerBike,TurnaroundTime,QueueBikes,QueueRepairs,ModelRepairCost,OtherRepairCost,RepairCost,PartCost,TotalCost,DayCreated,DayCompleted,RearFlatRepair,AdjustRimBrake,InstallingLever,InstallBrakePads,InstallBrake,InstallBrakeCable,HeadsetAdjustment,AdjustDiskBrake,HeadsetOverhaul,WrapHandlebars,InstallGrips,InstallHandlebars,AdjustBottomBracket,InstallBottomBracket,InstalStem,InstallShifter,OverhaulBottomBracket,InstallShifterCable,InstallDerailleur,MajorClean,AdjustFrontDerailleur,AdjustRearDerailleur,AlignDerailleurHanger,InstallRearRack,ReplacePedals(Set),ReplacePedal(Single),ReplaceChain,InstallFreewheel,ReplaceCrankset,InstallBasket,FlatRepair,InstallCassette,ReplaceOneTube,ReplaceOneTire,InstallOneTire,HubOverhaul(Front),CleanAndLubeChain,HubOverhaul(Rear),CoasterHubOverhaul,Level1TuneUp,AdjustHubBearings(Front),Level2TuneUp,Level3TuneUp,AdjustHubBearings(Rear),MinorAdjustment,InstallWheel,FrontWheelTrue,RearWheelTrue,BrakeBleed(Single),BrakeBleed(Both),BikeBuild,InstallFrontSpoke,InstallRearSpoke,InstallSaddle,TapThreads,BrakeArmInstall,On-BikeWheelTrue,InstallHoods,PatchTube,ReplaceChainring,ReplaceBrakeLever,InstallSingle/UsedFender,FrontFlatRepair,StraightenBrakeLever,ReplaceRimTape,ShortenChain,InstallCartridgeBottomBracket,ReplaceFork,BikeBuild,AdjustChainTension
10635,inpatient,false,false,false,20.40327688888889,6,313,29,6,35,9.380000000000003,44.38,49,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
10636,outpatient,false,false,false,0.008591,7,348,7,0,7,7.07,14.07,49,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10637,inpatient,false,false,false,8.425227,7,348,47,8,55,13.200000000000003,68.2,49,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
10638,inpatient,false,false,false,7.855815333333333,8,403,20,3,23,1.8999999999999986,24.9,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
10639,inpatient,false,false,false,3.1184696666666665,7,383,0,10,10,17.06,27.06,50,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
10640,inpatient,false,false,false,26.302318111111113,7,370,0,70,70,5.780000000000001,75.78,50,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
10641,outpatient,false,false,false,0.08941155555555555,7,385,22,0,22,1.8200000000000003,23.82,50,50,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10642,inpatient,false,false,false,1.1803376666666667,7,385,27,0,27,8.719999999999999,35.72,51,51,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10643,merch,false,false,false,0.0024207777777777778,8,412,0,0,0,32.48,32.48,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10644,inpatient,false,false,false,12.444016555555555,8,412,48,0,48,3.960000000000001,51.96,51,53,,,,,,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10645,outpatient,false,false,false,0.002805666666666667,9,460,5,0,5,0.41000000000000014,5.41,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10646,inpatient,false,false,false,11.657931555555555,9,460,31,15,46,18.950000000000003,64.95,51,53,,1,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10647,outpatient,false,false,false,0.006609333333333333,8,469,9,0,9,0.7400000000000002,9.74,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10648,inpatient,false,false,false,15.483550666666666,8,469,56,0,56,19.78,75.78,52,57,,,,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10649,outpatient,false,false,false,0.2755351111111111,9,525,0,0,0,0,0,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10650,outpatient,false,false,false,0.016591222222222222,10,525,5,0,5,24.23,29.23,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10653,inpatient,false,false,false,0.7863048888888889,9,525,20,0,20,1.6499999999999986,21.65,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10655,inpatient,false,false,false,14.239472,9,409,0,0,0,401.6,401.6,52,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10657,outpatient,false,false,false,0.027686222222222223,9,389,9,0,9,15.899999999999999,24.9,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10658,inpatient,false,false,false,1.5421207777777777,8,343,7,3,10,7.32,17.32,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,
10659,outpatient,false,false,false,0.009111,8,305,0,9,9,16.98,25.98,53,53,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10660,inpatient,false,false,false,0.184885,8,305,7,0,7,7.07,14.07,53,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10661,inpatient,false,false,false,13.270473777777777,9,312,25,0,25,18.299999999999997,43.3,53,57,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662,inpatient,false,false,false,9.375985111111111,10,337,10,0,10,22.479999999999997,32.48,53,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663,inpatient,false,false,false,0.33481533333333335,10,340,16,0,16,24.049999999999997,40.05,53,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664,merch,false,false,false,0.018897555555555556,9,330,0,0,0,30.3,30.3,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665,outpatient,false,false,false,0.014749,9,330,0,3,3,0.25,3.25,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10666,outpatient,false,false,false,0.017998,9,330,7,0,7,7.07,14.07,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10667,inpatient,false,false,true,0.013757444444444444,9,330,0,13,13,1.0700000000000003,14.07,53,53,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10668,inpatient,false,false,false,0.4160411111111111,9,330,17,0,17,7.899999999999999,24.9,54,54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10669,outpatient,false,false,false,0.005041777777777778,8,320,7,0,7,7.07,14.07,54,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10670,inpatient,false,false,false,1.7207307777777778,8,320,17,0,17,-1.8499999999999996,15.15,54,54,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10671,inpatient,false,false,false,0.31013877777777776,8,302,7,0,7,7.07,14.07,54,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672,inpatient,false,false,false,1.6370443333333333,9,309,20,0,20,1.6499999999999986,21.65,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
10673,inpatient,false,false,false,23.153984444444447,9,322,48,0,48,3.960000000000001,51.96,54,60,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10674,outpatient,false,false,false,0.05850088888888889,10,370,7,0,7,7.07,14.07,54,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10676,inpatient,false,false,false,0.12353866666666667,10,370,9,0,9,14.82,23.82,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10677,merch,false,false,false,0.002195777777777778,11,379,0,0,0,3.25,3.25,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10678,inpatient,false,false,false,0.8548922222222223,11,379,12,0,12,7.48,19.48,54,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10679,outpatient,false,false,false,0.0031466666666666665,11,382,7,0,7,7.07,14.07,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10681,outpatient,false,false,false,0.21403933333333333,9,353,7,3,10,7.32,17.32,55,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
10682,outpatient,false,false,false,0.0032734444444444443,9,343,7,0,7,9.239999999999998,16.24,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10683,merch,false,false,false,0.008514444444444444,8,333,0,0,0,47.63,47.63,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10684,inpatient,false,false,false,4.936275888888889,8,333,38,0,38,18.29,56.29,55,56,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10685,inpatient,false,false,false,3.977835111111111,8,371,20,0,20,1.6499999999999986,21.65,55,56,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10686,inpatient,false,false,false,11.94546711111111,9,391,44,0,44,3.6300000000000026,47.63,55,57,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
10687,inpatient,false,false,false,0.49903122222222224,10,435,19,0,19,32.96,51.96,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10688,inpatient,false,false,false,21.51686611111111,11,454,30,107,137,-3.8499999999999943,133.15,55,61,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
10690,inpatient,false,false,false,0.653225,11,572,7,3,10,7.32,17.32,56,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
10691,inpatient,false,false,false,0.508524,12,582,25,0,25,2.0599999999999987,27.06,56,56,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10692,inpatient,false,false,false,0.10558333333333333,12,597,7,0,7,7.07,14.07,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10693,inpatient,false,false,false,37.54114177777778,12,579,46,55,101,41.889999999999986,142.89,56,69,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,inpatient,false,false,false,16.22181288888889,12,673,7,0,7,7.07,14.07,56,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10696,merch,false,false,false,0.0013593333333333333,12,660,0,0,0,8.66,8.66,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10697,inpatient,false,false,false,0.368208,9,541,33,0,33,43.86,76.86,57,57,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10700,inpatient,false,false,false,2.672834,8,460,0,35,35,14.799999999999997,49.8,58,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10702,outpatient,false,false,false,0.015185222222222221,7,452,7,0,7,7.07,14.07,59,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10703,inpatient,false,false,false,5.015238777777778,6,427,21,26,47,26.61,73.61,59,60,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
10704,outpatient,false,false,false,0.008205666666666667,7,474,0,13,13,1.0700000000000003,14.07,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10705,merch,false,false,false,0.004998777777777778,7,474,0,0,0,12.99,12.99,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10706,outpatient,false,false,false,0.05348288888888889,7,474,9,0,9,14.82,23.82,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10708,outpatient,false,false,false,0.005047555555555555,7,474,5,0,5,0.41000000000000014,5.41,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10709,inpatient,false,false,false,10.838494,7,474,36,0,36,24.619999999999997,60.62,59,61,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10710,merch,false,false,false,0.03382255555555556,7,475,0,0,0,357.23,357.23,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10711,outpatient,false,false,false,0.006007222222222222,7,475,7,0,7,7.07,14.07,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10712,outpatient,false,false,false,0.009580777777777778,7,475,27,0,27,47.69,74.69,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10713,inpatient,false,false,false,7.756767111111111,6,468,12,0,12,0.9900000000000002,12.99,60,62,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10714,merch,false,false,false,0.0017853333333333334,7,480,0,0,0,6.49,6.49,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10715,outpatient,false,false,false,0,7,480,0,0,0,17.32,17.32,60,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10716,merch,false,false,false,0.005284444444444444,7,480,0,0,0,30.3,30.3,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10717,merch,false,false,false,0.0026774444444444445,6,432,0,0,0,6.49,6.49,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10718,inpatient,false,false,false,0.06573855555555555,6,432,0,0,0,54.13,54.13,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10719,inpatient,false,false,false,27.978706444444445,6,432,32,0,32,2.6400000000000006,34.64,60,68,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10720,merch,false,false,false,0.004082222222222222,6,417,0,0,0,15.16,15.16,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10721,inpatient,false,false,false,8.392313111111111,6,417,15,3,18,1.4899999999999984,19.49,60,61,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10723,inpatient,false,false,false,2.096563777777778,6,298,25,53,78,21.590000000000003,99.59,61,61,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,
10724,inpatient,false,false,false,0.36344544444444443,6,340,7,0,7,7.07,14.07,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10725,inpatient,false,false,false,6.905933777777777,7,347,63,0,63,26.849999999999994,89.85,61,63,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,1,,,,,,,
10726,outpatient,false,false,false,0.40614822222222224,7,403,7,0,7,22.23,29.23,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10729,merch,false,false,false,0.0022325555555555558,6,385,0,0,0,15.16,15.16,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10730,outpatient,false,false,false,0.09615066666666666,5,307,7,0,7,7.07,14.07,61,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10732,merch,false,false,false,0.007995777777777777,5,307,7,0,7,9.239999999999998,16.24,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10733,inpatient,false,false,false,0.01676722222222222,5,307,7,0,7,7.07,14.07,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10734,inpatient,false,false,false,0.007797888888888889,5,307,7,0,7,7.07,14.07,62,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10735,merch,false,false,false,8.457763666666667,5,307,0,0,0,6.49,6.49,62,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10737,outpatient,false,false,false,0.4487587777777778,5,295,7,0,7,7.07,14.07,62,62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10740,inpatient,false,false,false,0,5,295,0,0,0,377.79,377.79,62,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10741,inpatient,false,false,false,2.9743786666666665,5,295,98,15,113,9.319999999999993,122.32,63,63,,2,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10742,inpatient,false,false,false,0.32942577777777776,5,408,7,0,7,7.07,14.07,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10743,inpatient,false,false,false,12.054603777777778,6,415,40,0,40,3.299999999999997,43.3,63,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10744,inpatient,false,false,false,0.2752971111111111,6,448,7,0,7,7.07,14.07,63,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745,inpatient,false,false,false,8.275629333333333,6,392,22,0,22,1.8200000000000003,23.82,63,64,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10747,inpatient,false,false,false,0,5,294,78,8,86,66.63,152.63,64,-1,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,1,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,
10748,outpatient,false,false,false,0.012639555555555555,5,294,7,0,7,9.239999999999998,16.24,64,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,inpatient,false,false,false,0,5,279,56,0,56,4.619999999999997,60.62,65,-1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
10750,inpatient,false,false,false,5.816772444444444,4,272,54,8,62,20.269999999999996,82.27,65,67,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,
10751,inpatient,false,false,false,1.0054361111111112,5,334,7,0,7,7.07,14.07,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
10752,merch,false,false,false,0.004542222222222222,6,341,0,0,0,19.49,19.49,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10753,inpatient,false,false,false,4.174947555555556,6,341,45,0,45,17.79,62.79,66,67,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10754,merch,false,false,false,0.0019103333333333333,6,379,0,0,0,6.49,6.49,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10755,merch,false,false,false,0.010373666666666666,6,379,0,0,0,22.73,22.73,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10756,outpatient,false,false,false,0.003661,6,379,0,3,3,0.25,3.25,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10757,inpatient,false,false,false,0.35575666666666667,6,379,5,0,5,0.41000000000000014,5.41,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10758,inpatient,false,false,false,9.100043,7,384,54,0,54,34.769999999999996,88.77,66,69,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10759,outpatient,false,false,false,0.003554777777777778,8,438,7,0,7,7.07,14.07,66,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10760,outpatient,false,false,false,0.005740888888888889,7,433,9,0,9,14.82,23.82,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763,inpatient,false,false,false,10.677800777777778,6,393,60,0,60,4.950000000000003,64.95,67,70,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
10764,inpatient,false,false,false,0.8638766666666666,7,453,0,13,13,1.0700000000000003,14.07,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
10765,merch,false,false,false,0.003220888888888889,8,466,0,0,0,6.49,6.49,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10766,outpatient,false,false,false,0.006884111111111111,8,466,10,0,10,38.71,48.71,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10767,outpatient,false,false,false,0.0038385555555555556,7,453,0,5,5,19.9,24.9,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
10768,outpatient,false,false,false,0.003090111111111111,7,453,7,0,7,7.07,14.07,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
